Title;Company;Location;Date;Link
Business Analyst Warrior;TribeTech;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-warrior-at-tribetech-2718279482?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=%2FCUXaxfpWSS082A5I24YWg%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst - Lisboa (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-lisboa-m-f-at-askblue-2718277151?refId=hsZRO3qGWva27%2BFi%2FUiioA%3D%3D&trackingId=2edg4sUKIFq2u%2BS2oH5TGg%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card
Business Analyst (A) [966];Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-a-966-at-axians-portugal-2722890790?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=DTlI23Gs7gmlGNJiioO3OA%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card
Functional Business Analyst;IRIUM;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/functional-business-analyst-at-irium-2720963444?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=lLDd7V2eX7wEjCZ7W4ix%2Fg%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-askblue-2718209473?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=SmP5CHkLtL2akxzKy%2FGEqA%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card
SMART Business Analyst | Lisboa;Smart Consulting;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/smart-business-analyst-lisboa-at-smart-consulting-2720961681?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=ddyGhHS8W8Cxr0zeQCfftQ%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f);BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-bold-by-devoteam-1518263670?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=CDg9DiHu83QaB3jW2lPI9g%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card
Reporting Business Analyst;BNP Paribas;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/reporting-business-analyst-at-bnp-paribas-2688291780?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=xNRg9GIPY4JgIECruobCoQ%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst - Customer Excellence;Indie Campers;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/business-analyst-customer-excellence-at-indie-campers-2699321503?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=0oHJoDyvMrK5d%2B1RUXcfzw%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card
Senior Business Analyst;IQVIA;Oeiras, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/senior-business-analyst-at-iqvia-2636326246?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=HOLKs8nIlH%2Bifo1Uyabqvw%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card
Senior Business Analyst;IQVIA;Oeiras, Lisboa, Portugal;Há 6 dias;https://pt.linkedin.com/jobs/view/senior-business-analyst-at-iqvia-2636324541?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=Mi6FSe605KhYslN%2BvmVlog%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card
Senior Business Analyst;IQVIA;Oeiras, Lisboa, Portugal;Há 7 dias;https://pt.linkedin.com/jobs/view/senior-business-analyst-at-iqvia-2635649343?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=4g6rmLj7WjCJAnarhpScMQ%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-m-f-%3F-lisboa-at-ankix-2718415770?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=URaPIUy8kyKlOUokBMBhLw%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card
Senior Business Analyst - Portugal (Remote);OutSystems;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/senior-business-analyst-portugal-remote-at-outsystems-2642711418?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=VcCaOIKzpADPhwVzflB7mA%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst;Ankix;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-at-ankix-2686932912?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=lR4MyfakkBzvdMACXa%2Bg%2Fw%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst/Tester (m/f);Claranet Talent;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-tester-m-f-at-claranet-talent-2686565564?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=KXCpLjp9WLroGKuPDyZMGQ%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst/Tester;Claranet Talent;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-tester-at-claranet-talent-2686933735?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=FxSvsupJfG%2F4eh51T0bsbA%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst | Brussels;Wondercom/Knowledgeworks;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-brussels-at-wondercom-knowledgeworks-2718272614?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=jl47efIJNT7E0FQIgWCfuQ%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst Senior Consultant;Hitachi Vantara;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-senior-consultant-at-hitachi-vantara-2716934073?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=eKqlTFhL3Sg2dtpiAkRJeA%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card
Consultor Business Analyst (m/f);Bee Engineering ICT;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/consultor-business-analyst-m-f-at-bee-engineering-ict-2718196204?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=CgM9iyhcs%2FxyHHDYEfc4IA%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst (Finance);Logical Jupiter;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-finance-at-logical-jupiter-2713089486?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=vUJ9QMVLuSyjcLFHPI6aCA%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst (m/f);Ankix;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-m-f-at-ankix-2686565571?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=3%2B0IB1k2dXrrLq%2Fv5vqfTg%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card
SMART Business Analyst | Lisboa;Smart Consulting;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/smart-business-analyst-lisboa-at-smart-consulting-2718209399?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=bsKyiCThNjeAsRGSen8WWw%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card
Business Analyst//Architect;BOLD by Devoteam;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-architect-at-bold-by-devoteam-2696596805?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=5jwxecrYMmIN7eqXtuQtqA%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card
Lead Business Analyst at Just Eat Takeaway.com;join.com;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/lead-business-analyst-at-just-eat-takeaway-com-at-join-com-2706292018?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=pXiSkaLrjIpfttIhUNBRdQ%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Business Analyst;Boost IT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-de-emprego-business-analyst-at-boost-it-2721507466?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=aTmRQ%2FD6yHHh551hKbhTZA%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card
Business analyst;KCS iT;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-at-kcs-it-2687740768?refId=wQeTGpDxYPrW5SYznCy6Hw%3D%3D&trackingId=5cjYHlUO668VL96iBhJeLg%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card
Technical Business Analyst (m/f);Noesis;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/technical-business-analyst-m-f-at-noesis-2700132629?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=fH%2Bmizgvsuom1nG4G6usFA%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst;Decskill;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-at-decskill-2718874341?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=9pBk4oaaHz5Qw92S%2FYOwUQ%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst (Porto);KCS iT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-porto-at-kcs-it-2721656056?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=F9BgDfJNZjrLtYwb07jZDg%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card
Oferta: Business Analyst (m/f) - Lisboa/Remoto;Match Profiler;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/oferta-business-analyst-m-f-lisboa-remoto-at-match-profiler-2717810335?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=rfx%2FxnTWt2t7GEjEwaftdQ%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst | Architect;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-architect-at-bold-by-devoteam-1566379677?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=qFNkg8hdvHKxTUA1ENC%2Fmw%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card
OPC Business Analyst;BNP Paribas CIB;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/opc-business-analyst-at-bnp-paribas-cib-2652801675?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=LMou5jfmJAo3KxQt5gHKpg%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst (Finance) (Pipeline);Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-finance-pipeline-at-axians-portugal-2722891661?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=d2ZF6zl%2B7%2Fhd0UwP6etmPA%3D%3D&position=7&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst (Sales) M/F - Algés;Securitas Direct by Verisure;Algés, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-sales-m-f-alg%C3%A9s-at-securitas-direct-by-verisure-2710701826?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=g1hGLABZt%2FRsU1Tol%2BKfoQ%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst (Sales) M/F - Algés;Securitas Direct by Verisure;Algés, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-sales-m-f-alg%C3%A9s-at-securitas-direct-by-verisure-2710702878?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=WxLPYzzoxYdLIE5EpTG4DA%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst - Financial Industry (m/f);Noesis;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-financial-industry-m-f-at-noesis-2718499770?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=v75unepkNBnDK8KDhKn4lg%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst - Trade Finance;NEX T Engineering;Lisboa, Lisboa, Portugal;Há 1 dia;https://pt.linkedin.com/jobs/view/business-analyst-trade-finance-at-nex-t-engineering-2324051962?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=ShPKn3ErQBYBgrPJ3L7e9Q%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst, Master Data Management;IQVIA;Oeiras, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-master-data-management-at-iqvia-2660092350?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=gTnyr9Z6R2mDg87hAhVnTQ%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card
Salesforce Business Analyst;NEX T Engineering;Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/salesforce-business-analyst-at-nex-t-engineering-2714748890?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=5ZqK%2Bh01yDrSvS4q7bB05Q%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card
IT Business Analyst;BOLD by Devoteam;Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/it-business-analyst-at-bold-by-devoteam-2673598066?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=94GFTNkWg7Rds7IZCBdCaA%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card
IT Business Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/it-business-analyst-at-bold-by-devoteam-1764268427?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=9zWpFHgJVTr1sC1ZBy8XPw%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card
Information Technology Business Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/information-technology-business-analyst-at-bold-by-devoteam-1766882548?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=9Ix56mfwhTVFVT3Yadx6ig%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card
Senior Business Analyst - Data and Analytics;Amgen;Lisboa, Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/senior-business-analyst-data-and-analytics-at-amgen-2705254736?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=fRiGvzezhC%2BnW9f55RAL6Q%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst / Solution Architect;IQVIA;Oeiras, Lisboa, Portugal;Há 8 horas;https://pt.linkedin.com/jobs/view/business-analyst-solution-architect-at-iqvia-2644886444?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=7jNEDOwomBMzOsPnukiwmQ%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Business Analyst;Boost IT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-business-analyst-at-boost-it-2717810349?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=D%2FlJMzm9Gtue%2BfyRBbdF0Q%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst IT;BOLD by Devoteam;Lisboa, Portugal;Há 1 ano;https://pt.linkedin.com/jobs/view/business-analyst-it-at-bold-by-devoteam-1680493749?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=kW7t2FPzZI1bVa4ApkCE4A%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card
Senior Business Analyst;Wondercom/Knowledgeworks;Lisboa, Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/senior-business-analyst-at-wondercom-knowledgeworks-2718880343?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=TXEXRv8%2BEwlqi7%2BJMZKE4Q%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card
Business Analyst CRM (m/f) ? Lisboa;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-crm-m-f-%3F-lisboa-at-ankix-2718452935?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=Ob5FgIakEp65EJ9wjaH9nA%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card
IT Business Analysis Specialist;Marsh McLennan;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/it-business-analysis-specialist-at-marsh-mclennan-2714570329?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=AE3PTSgAgyhUb6vOtVXtQA%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card
Fleet Business Analyst;Indie Campers;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/fleet-business-analyst-at-indie-campers-2722161259?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=fwCiuWHmyhFOSzd2OfhXUw%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card
Financial Business Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/financial-business-analyst-at-bold-by-devoteam-1702055860?refId=7tHU1FYcmN363c3ExxSPbA%3D%3D&trackingId=bRAFKduA2DRc8FZRnwd1rg%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card
CRM Business Analyst;Readiness IT;Lisboa, Lisboa, Portugal;Há 2 dias;https://pt.linkedin.com/jobs/view/crm-business-analyst-at-readiness-it-2721255794?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=2ySNh1ms9kruw89njkiBEA%3D%3D&position=1&pageNum=5&trk=public_jobs_jserp-result_search-card
BI Business Analyst (m/f) - Lisbon;Ankix;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/bi-business-analyst-m-f-lisbon-at-ankix-2718812327?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=SrSXFmZCg0PI9cE1l9t%2F1A%3D%3D&position=2&pageNum=5&trk=public_jobs_jserp-result_search-card
Senior SAP Business Analyst;BNP Paribas;Lisboa, Lisboa, Portugal;Há 5 dias;https://pt.linkedin.com/jobs/view/senior-sap-business-analyst-at-bnp-paribas-2561031689?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=33ogi%2FnxxI339HmgCI0WmQ%3D%3D&position=3&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Analyst - Assistant to the Managing Director (m/f);Michael Page;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/business-analyst-assistant-to-the-managing-director-m-f-at-michael-page-2720866141?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=FzL5Me8OAaTA9Sv5Qf%2BnpA%3D%3D&position=4&pageNum=5&trk=public_jobs_jserp-result_search-card
It Business Analyst / Project Manager;Axianspt;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/it-business-analyst-project-manager-at-axianspt-2723736354?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=Pgy7dPa9RN6rqiAENR6oCQ%3D%3D&position=5&pageNum=5&trk=public_jobs_jserp-result_search-card
IT Business Analyst / Project manager;Axians Portugal;Lisboa, Lisboa, Portugal;Há 4 dias;https://pt.linkedin.com/jobs/view/it-business-analyst-project-manager-at-axians-portugal-2718441780?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=1aTJ%2BRoLdpKYQnVIaFPLJg%3D%3D&position=6&pageNum=5&trk=public_jobs_jserp-result_search-card
IT Business Analyst / Project manager;Axians Portugal;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/it-business-analyst-project-manager-at-axians-portugal-2714935516?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=%2F%2B7UBzyHMICPgvylK75%2BdA%3D%3D&position=7&pageNum=5&trk=public_jobs_jserp-result_search-card
Financial Business Analyst;BOLD by Devoteam;Lisboa, Lisboa, Portugal;Há 3 meses;https://pt.linkedin.com/jobs/view/financial-business-analyst-at-bold-by-devoteam-1788373132?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=qL7CKy2AHDz66dwu0P7thA%3D%3D&position=8&pageNum=5&trk=public_jobs_jserp-result_search-card
Calypso Business Analyst (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 3 dias;https://pt.linkedin.com/jobs/view/calypso-business-analyst-m-f-at-askblue-2720944704?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=ipEsOzrRrz87tP9fDZsl%2BA%3D%3D&position=9&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Analyst - Francês;BOLD by Devoteam;Lisboa, Portugal;Há 3 semanas;https://pt.linkedin.com/jobs/view/business-analyst-franc%C3%AAs-at-bold-by-devoteam-2696592847?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=wgN4%2BKnM2N5vYCPKoDeTRw%3D%3D&position=10&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Analyst Architect;BOLD by Devoteam;Lisboa, Portugal;Há 11 horas;https://pt.linkedin.com/jobs/view/business-analyst-architect-at-bold-by-devoteam-2400339916?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=r6hLNCGrekWHP3LJecrHGw%3D%3D&position=11&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Analyst (Swagger Documentation) (m/f);Inoweiser;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-swagger-documentation-m-f-at-inoweiser-2711483069?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=i%2Bidso%2B%2BOYBjD6vMUvg8pA%3D%3D&position=12&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Analyst (Swagger Documentation);Inoweiser;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/business-analyst-swagger-documentation-at-inoweiser-2711901010?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=G9X5w1bMK2Po%2B50ZlT422Q%3D%3D&position=13&pageNum=5&trk=public_jobs_jserp-result_search-card
Salesforce Business Analyst;Match Profiler;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/salesforce-business-analyst-at-match-profiler-2695358593?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=YIy6Zt2JeMcj3HQ6BJX00g%3D%3D&position=14&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Analyst/Tester;Decskill;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/business-analyst-tester-at-decskill-2718817347?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=aHnkTVE8d9iBSIq7BPnz%2FA%3D%3D&position=15&pageNum=5&trk=public_jobs_jserp-result_search-card
Calypso Business Analyst (M/F);AskBlue;Lisboa, Lisboa, Portugal;Há 1 semana;https://pt.linkedin.com/jobs/view/calypso-business-analyst-m-f-at-askblue-2718275522?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=Agauh92quqgZLsMx8eg5QQ%3D%3D&position=16&pageNum=5&trk=public_jobs_jserp-result_search-card
Oferta de emprego: Developer Business Analyst;IDW;Lisboa, Lisboa, Portugal;Há 2 meses;https://pt.linkedin.com/jobs/view/oferta-de-emprego-developer-business-analyst-at-idw-2693833781?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=U4ZTNHgSCnR1Szl3t7SQDw%3D%3D&position=17&pageNum=5&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Intelligent Automation Business Analyst (m/f);Boost IT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-intelligent-automation-business-analyst-m-f-at-boost-it-2721511008?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=StaLgtyphDLZ7t97x3uySw%3D%3D&position=18&pageNum=5&trk=public_jobs_jserp-result_search-card
Anúncio de emprego: Intelligent Automation Business Analyst (m/f);Boost IT;Lisboa, Lisboa, Portugal;Há 4 semanas;https://pt.linkedin.com/jobs/view/an%C3%BAncio-de-emprego-intelligent-automation-business-analyst-m-f-at-boost-it-2721510370?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=EADkZOEglb4bqnB%2B%2FflbKQ%3D%3D&position=19&pageNum=5&trk=public_jobs_jserp-result_search-card
Business Analyst - Portuguese affiliate of the UK Consulting & Analytics team;IQVIA Portugal;Lisboa, Portugal;Há 1 mês;https://pt.linkedin.com/jobs/view/business-analyst-portuguese-affiliate-of-the-uk-consulting-analytics-team-at-iqvia-portugal-2460162134?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=aG8ejirfn14fwUgxp9oyiw%3D%3D&position=20&pageNum=5&trk=public_jobs_jserp-result_search-card
IG_Business Analyst;Decskill;Lisboa, Lisboa, Portugal;Há 2 semanas;https://pt.linkedin.com/jobs/view/ig-business-analyst-at-decskill-2718540849?refId=sV%2Brekqj0AxP5ulGLVUdNQ%3D%3D&trackingId=VYZzJqLi%2FUyQYAXAj15%2BSQ%3D%3D&position=21&pageNum=5&trk=public_jobs_jserp-result_search-card
